"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",22346,1063,5397,53799
"Tolerant",710,3385,8983,3567
"Vulnerable",1571,7609,93439,23382
"Unclassified",12907,843,11934,39335
