"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",20177,422,1769,15166
"Tolerant",448,5668,4338,2446
"Vulnerable",3011,7195,85465,24082
"Unclassified",14871,1423,13731,90058
