"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5,2,1,5
"GM",11678,47074,365,6363
"Tolerant",48467,12715,463,7179
"Vulnerable",1796,2867,16898,64381
"Unclassified",12658,13554,15778,245223
