"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,1,2,0
"GM",25538,54167,2586,5006
"Tolerant",65849,10344,2487,3850
"Vulnerable",3385,3368,71301,53448
"Unclassified",6640,3799,65338,130361
