"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",8067,35303,9009,20556
"Tolerant",30851,12832,18824,17180
"Vulnerable",9838,22101,46169,13628
"Unclassified",12023,15149,8551,101569
