"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,9,18,9,199
"GM",0,383,501,20,1585
"Tolerant",0,227,214,52,1878
"Vulnerable",0,57,46,795,2912
"Unclassified",20,487,856,1472,24158
