"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",6687,1103,19280,2104,1303
"GM",651,4263,9318,681,90
"Tolerant",13060,10481,374088,24472,4848
"Vulnerable",3243,2002,41423,75140,12840
"Unclassified",3684,907,37542,23779,284735
