"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,3143,3708,0,5473
"GM",2,68325,167610,8,47243
"Tolerant",0,167432,39258,6,48520
"Vulnerable",0,1174,1323,32,31572
"Unclassified",2,11472,9480,256,131285
