"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,0,0,37
"GM",0,21635,248754,898,13142
"Tolerant",1,263581,74315,1904,17522
"Vulnerable",1,377,629,12609,11384
"Unclassified",0,8918,12966,16608,111507
