"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1587,43,75,7099
"GM",0,0,0,3
"Tolerant",3,43,1,116
"Vulnerable",150,101,2149,3580
"Unclassified",7036,261,5985,35969
