"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",25,54,56,154,749
"GM",73,424,102,181,625
"Tolerant",152,196,273,188,787
"Vulnerable",153,175,39,2364,5727
"Unclassified",2136,2825,771,14868,55800
