"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",12717,1022,7152,29,697
"GM",768,159,741,93,45
"Tolerant",13480,3815,46161,634,2598
"Vulnerable",14,48,266,2228,3313
"Unclassified",555,1309,1098,868,150256
