"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1881,2259,693,3545,7506
"GM",4178,62502,7664,15623,14053
"Tolerant",597,5513,1623,1248,2450
"Vulnerable",1821,3362,979,7780,6781
"Unclassified",18872,21719,5804,55266,111555
