"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",133,139,1025,1834
"GM",0,1,0,4
"Tolerant",34,1727,726,1873
"Vulnerable",1095,1231,104630,44344
"Unclassified",592,1069,27749,48774
