"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",212,1479,1935,423,196
"GM",772,39207,140529,8445,2372
"Tolerant",1231,120664,66543,11253,1823
"Vulnerable",92,4066,5725,23306,3811
"Unclassified",32,2184,3466,4102,95212
