"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1221,3296,1519,4092,207
"GM",840,22107,5874,2750,450
"Tolerant",396,7868,5369,1268,250
"Vulnerable",366,3549,1260,31996,822
"Unclassified",1017,1704,735,2077,93133
