"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",441,297,1460,1834,1635
"GM",335,1621,2604,1021,989
"Tolerant",2813,2930,18770,6261,1829
"Vulnerable",449,1472,2136,49761,36115
"Unclassified",1948,366,6069,2502,42644
