"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,5,199,219
"GM",0,0,2,11
"Tolerant",0,65,426,345
"Vulnerable",7,5,5189,2483
"Unclassified",41,120,13427,9457
