"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",93033,13089,3380,10412,10686
"GM",26216,164768,9991,50118,1851
"Tolerant",5088,8454,6538,6215,964
"Vulnerable",17012,68289,4230,47679,6947
"Unclassified",11080,2302,1091,4348,172643
