"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,1,10
"GM",9,65,11,48
"Tolerant",320,601,86,398
"Vulnerable",15,59,2214,5031
"Unclassified",325,1531,18538,45023
