"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,32
"GM",191,213,5,218
"Tolerant",481,597,27,359
"Vulnerable",45,64,2576,7948
"Unclassified",342,504,4820,55864
