"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",25,701,1440,956,2766
"GM",233,32800,107576,5366,8270
"Tolerant",384,122102,102297,14338,23682
"Vulnerable",154,1554,11107,64599,23547
"Unclassified",420,5192,16477,19552,179684
