"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",22731,26889,18383,59580
"GM",0,90,6,1
"Tolerant",31450,228275,64267,19042
"Vulnerable",14429,51914,798749,97530
"Unclassified",57204,15877,85298,532650
