"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",18903,26246,19944,133759
"Tolerant",28321,185302,39315,90217
"Vulnerable",29490,64653,484927,365653
"Unclassified",61948,20632,187929,367126
