"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4,32,233,2,73
"GM",567,20312,28277,355,3020
"Tolerant",290,18232,15627,650,2081
"Vulnerable",0,10,108,1485,523
"Unclassified",876,7963,10286,112087,44845
