"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",97439,1,8706,17624,27985
"GM",17,0,109,14,4
"Tolerant",15043,6,174970,4437,5767
"Vulnerable",34735,3,7184,113027,19078
"Unclassified",61289,0,3372,16413,33083
