"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2507,1133,340,334,5876
"GM",1172,63690,13881,4583,13748
"Tolerant",1251,35345,24080,2486,8230
"Vulnerable",57,141,1021,303,1833
"Unclassified",3776,6679,3406,8734,80029
