"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,4
"GM",20085,366264,393,9849
"Tolerant",358042,146770,491,12748
"Vulnerable",327,285,539,1205
"Unclassified",14877,24175,3392,21848
