"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",15,10,6,7
"GM",13162,358099,523,2254
"Tolerant",327720,216556,753,2199
"Vulnerable",456,872,427,76
"Unclassified",1539,2385,194,54041
