"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",14630,3399,33931,62,32736
"GM",968,19527,19027,772,3203
"Tolerant",16630,16944,349235,43841,26743
"Vulnerable",6,7,203,271,93
"Unclassified",42225,7768,78103,1966,231631
