"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,73,89,32,114
"GM",65,96391,517450,2808,18921
"Tolerant",36,544427,105665,2178,8295
"Vulnerable",17,5594,2287,47154,48520
"Unclassified",123,15389,6730,38095,125566
