"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,2,11
"GM",0,5,7,20,2
"Tolerant",0,0,121,71,59
"Vulnerable",16,1,270,42363,6579
"Unclassified",25,28,565,26879,27096
