"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,0,18,120
"GM",1,1,0,2
"Tolerant",158,84,302,441
"Vulnerable",131,78,19305,10757
"Unclassified",573,133,23134,48881
