"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1076,208,57553,332,7988
"GM",1886,7358,178533,766,19215
"Tolerant",37052,172758,260324,1566,59490
"Vulnerable",63,289,2240,10283,4582
"Unclassified",3255,10415,36535,3873,99581
