"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",15,7,55,19,185
"GM",30,19,243,96,90
"Tolerant",174,479,1285,519,439
"Vulnerable",264,256,843,21458,22768
"Unclassified",1450,826,601,4308,51706
