"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",685,8,1343,1124,2102
"GM",5,0,35,7,29
"Tolerant",1335,31,12680,1355,1533
"Vulnerable",2365,2,2148,138374,50512
"Unclassified",1506,3,1301,10648,155247
