"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1856,4561,319,544
"Tolerant",7717,35786,14875,1384
"Vulnerable",2266,24163,423111,6313
"Unclassified",447,1278,9096,179749
