"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",631,9022,2220,413
"Tolerant",1657,46195,16975,961
"Vulnerable",253,18062,424969,4117
"Unclassified",510,3459,18949,165072
