"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",300,5457,2370,2984
"GM",0,0,2,1
"Tolerant",5605,50783,26992,2075
"Vulnerable",448,19221,339911,1867
"Unclassified",1897,12560,176322,64670
