"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",150,1,5480,616,3832
"GM",0,0,0,4,0
"Tolerant",4245,166,47496,40900,36107
"Vulnerable",293,189,25846,249490,67270
"Unclassified",1924,28,12788,99864,116776
