"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5,72,232,20,320
"GM",28,28358,413997,1131,13186
"Tolerant",23,369005,329876,977,20452
"Vulnerable",3,339,1916,2217,2334
"Unclassified",78,8179,31848,2253,50221
