"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,33,53,169
"GM",8,4499,34502,9989,4399
"Tolerant",59,32383,225139,102517,31991
"Vulnerable",88,4338,131735,196720,90276
"Unclassified",141,3547,38236,53528,165881
