"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",23994,13072,25344,7855
"Tolerant",9787,188811,166726,12261
"Vulnerable",8668,142064,362079,33534
"Unclassified",1973,3811,32252,299778
