"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",11308,3671,9718,56338
"GM",0,0,0,2
"Tolerant",1982,132620,137332,49762
"Vulnerable",5672,147236,343252,180084
"Unclassified",21255,15540,52816,163421
