"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",38821,14672,17825,9328
"Tolerant",11497,195802,143259,3713
"Vulnerable",11867,153275,347990,23465
"Unclassified",8080,13836,37271,301308
