"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,4,0,8,13
"GM",843,47882,258735,2993,2081
"Tolerant",928,295498,152707,5931,4575
"Vulnerable",117,3687,5047,19148,5999
"Unclassified",3,4302,4657,5953,93826
