"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2489,622,5652,3231,2594
"GM",866,24758,308781,19287,5416
"Tolerant",11436,299482,684230,862172,32500
"Vulnerable",5231,21171,813537,179277,82883
"Unclassified",9087,15129,88030,73510,409706
