"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",220,10,0,5,854
"GM",0,2526,93,70,1351
"Tolerant",2,17,579,123,1068
"Vulnerable",0,225,64,892,10638
"Unclassified",852,2050,1252,6596,107769
