"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",24112,34774,4723,787,57164
"GM",40311,1418244,63675,1692,68947
"Tolerant",9106,35515,13256,327,7965
"Vulnerable",484,1929,1157,335,2221
"Unclassified",53401,39362,5270,5148,309032
