"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",6379,508,56599,859,1099
"GM",884,2773,183122,2102,1493
"Tolerant",50035,175356,899506,22892,14721
"Vulnerable",1662,1506,23631,91120,19217
"Unclassified",2239,369,20437,15352,320378
