"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,12,4,0,31
"GM",0,27304,188608,249,1239
"Tolerant",2,193403,36705,437,988
"Vulnerable",0,207,430,1220,116
"Unclassified",0,1329,1467,567,69125
