"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,12,23,199
"GM",0,0,5,0
"Tolerant",136,25515,4192,405
"Vulnerable",17,4277,204799,1698
"Unclassified",51,682,19753,122856
