"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5420,2467,615,17684
"GM",0,1,0,0
"Tolerant",2692,42254,9443,15237
"Vulnerable",2436,9626,20164,21229
"Unclassified",23462,31196,19486,135854
