"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,0,0,4
"GM",7,204513,322938,2530,50025
"Tolerant",14,364723,49539,1103,39104
"Vulnerable",1,487,790,5915,2691
"Unclassified",42,29088,20159,5370,120717
