"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4110,124,5622,5560,642
"GM",3200,1968,11352,2552,308
"Tolerant",16018,9790,96317,23875,3782
"Vulnerable",6586,1077,27591,223868,5054
"Unclassified",744,85,3915,25068,265404
