"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3,1,0,1
"GM",21290,401059,743,20449
"Tolerant",396048,349119,1017,37371
"Vulnerable",282,1139,6880,9788
"Unclassified",4048,8794,3647,83173
