"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,2,6,2
"GM",40,1389,2750,984,492
"Tolerant",90,1649,2352,1385,1023
"Vulnerable",119,1200,548,31808,22631
"Unclassified",742,7203,4481,99371,74312
