"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4510,89786,4874,22648
"GM",3,0,0,0
"Tolerant",64047,31838,15992,40905
"Vulnerable",1066,6906,31713,12956
"Unclassified",29832,70994,159548,380997
