"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",11830,92231,5694,8103
"GM",0,0,3,0
"Tolerant",66341,54006,23271,20725
"Vulnerable",6981,18249,152387,65178
"Unclassified",14389,27554,130675,270998
