"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,0,3,78
"GM",0,0,0,0,12
"Tolerant",0,0,1,0,171
"Vulnerable",1,0,4,53,1169
"Unclassified",6,21,27,2066,10724
