"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",13518,557,4493,2583,5338
"GM",14409,6777,51508,4889,1526
"Tolerant",55746,46292,87209,18566,4075
"Vulnerable",11884,3707,24768,52818,6320
"Unclassified",7113,860,1684,7990,304328
