"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",25402,6985,9713,1525,15146
"GM",1375,188780,646052,24102,17628
"Tolerant",1653,563371,194621,190363,13244
"Vulnerable",1050,26128,179563,73038,152764
"Unclassified",14746,45372,43741,25850,433498
