"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",203,0,14,135,84
"Tolerant",8531,0,18567,24391,3587
"Vulnerable",1152,5,892,235792,13178
"Unclassified",2061,88,956,64718,235684
