"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",115,438,374,422
"GM",0,0,4,11
"Tolerant",460,4372,860,865
"Vulnerable",153,1327,27048,8463
"Unclassified",221,349,2710,23333
